date,event_id,event_type,city,language,venue_capacity,base_ticket_price,discount_pct,final_ticket_price,tickets_sold,occupancy_rate,revenue
2024-01-22,E006,Theatre,Chennai,Hindi,352,500,20,400.0,62,0.18,24800.0
2024-01-22,E010,Sports,Mumbai,English,904,350,5,332.5,54,0.06,17955.0
2024-01-22,E011,Movie,Chennai,Telugu,804,200,10,180.0,115,0.14,20700.0
2024-01-22,E017,Sports,Pune,Tamil,486,250,10,225.0,48,0.1,10800.0
2024-01-22,E017,Sports,Pune,Tamil,486,300,15,255.0,136,0.28,34680.0
2024-01-23,E001,Theatre,Pune,Tamil,411,200,15,170.0,33,0.08,5610.0
2024-01-23,E004,Theatre,Mumbai,Telugu,712,350,10,315.0,99,0.14,31185.0
2024-01-23,E015,Concert,Bangalore,Tamil,419,150,5,142.5,122,0.29,17385.0
2024-01-23,E016,Concert,Bangalore,Tamil,716,400,25,300.0,106,0.15,31800.0
2024-01-23,E018,Concert,Chennai,English,1189,350,10,315.0,114,0.1,35910.0
2024-01-23,E025,Theatre,Bangalore,Hindi,674,400,25,300.0,82,0.12,24600.0
2024-01-24,E001,Theatre,Pune,Tamil,411,300,15,255.0,33,0.08,8415.0
2024-01-24,E002,Theatre,Pune,Hindi,545,200,20,160.0,107,0.2,17120.0
2024-01-24,E004,Theatre,Mumbai,Telugu,712,500,20,400.0,73,0.1,29200.0
2024-01-24,E012,Theatre,Delhi,English,1003,150,0,150.0,80,0.08,12000.0
2024-01-24,E014,Movie,Chennai,Telugu,1131,250,5,237.5,49,0.04,11637.5
2024-01-24,E014,Movie,Chennai,Telugu,1131,500,5,475.0,53,0.05,25175.0
2024-01-24,E016,Concert,Bangalore,Tamil,716,400,0,400.0,131,0.18,52400.0
2024-01-24,E018,Concert,Chennai,English,1189,500,10,450.0,141,0.12,63450.0
2024-01-25,E002,Theatre,Pune,Hindi,545,500,0,500.0,38,0.07,19000.0
2024-01-25,E008,Movie,Pune,Telugu,694,150,20,120.0,55,0.08,6600.0
2024-01-25,E012,Theatre,Delhi,English,1003,500,25,375.0,33,0.03,12375.0
2024-01-25,E018,Concert,Chennai,English,1189,350,20,280.0,37,0.03,10360.0
2024-01-25,E022,Sports,Pune,English,1044,500,5,475.0,79,0.08,37525.0
2024-01-25,E023,Sports,Hyderabad,Telugu,509,200,25,150.0,65,0.13,9750.0
2024-01-26,E005,Sports,Delhi,Tamil,644,350,20,280.0,101,0.16,28280.0
2024-01-26,E007,Movie,Bangalore,Hindi,490,150,15,127.5,81,0.17,10327.5
2024-01-26,E008,Movie,Pune,Telugu,694,350,0,350.0,156,0.22,54600.0
2024-01-26,E008,Movie,Pune,Telugu,694,250,20,200.0,144,0.21,28800.0
2024-01-26,E010,Sports,Mumbai,English,904,400,15,340.0,91,0.1,30940.0
2024-01-26,E014,Movie,Chennai,Telugu,1131,200,10,180.0,117,0.1,21060.0
2024-01-26,E014,Movie,Chennai,Telugu,1131,300,5,285.0,81,0.07,23085.0
2024-01-26,E018,Concert,Chennai,English,1189,150,0,150.0,180,0.15,27000.0
2024-01-26,E020,Stand-up,Chennai,Tamil,403,250,25,187.5,60,0.15,11250.0
2024-01-27,E001,Theatre,Pune,Tamil,411,150,25,112.5,131,0.32,14737.5
2024-01-27,E004,Theatre,Mumbai,Telugu,712,250,5,237.5,130,0.18,30875.0
2024-01-27,E007,Movie,Bangalore,Hindi,490,350,25,262.5,62,0.13,16275.0
2024-01-27,E013,Movie,Chennai,Telugu,959,250,5,237.5,54,0.06,12825.0
2024-01-27,E018,Concert,Chennai,English,1189,400,5,380.0,136,0.11,51680.0
2024-01-27,E019,Concert,Delhi,Tamil,1146,300,20,240.0,176,0.15,42240.0
2024-01-27,E020,Stand-up,Chennai,Tamil,403,250,25,187.5,166,0.41,31125.0
2024-01-28,E003,Stand-up,Delhi,Hindi,367,200,10,180.0,58,0.16,10440.0
2024-01-28,E009,Concert,Bangalore,Tamil,272,350,20,280.0,100,0.37,28000.0
2024-01-28,E021,Stand-up,Mumbai,Telugu,549,150,5,142.5,144,0.26,20520.0
2024-01-29,E001,Theatre,Pune,Tamil,411,150,5,142.5,115,0.28,16387.5
2024-01-29,E001,Theatre,Pune,Tamil,411,500,0,500.0,35,0.09,17500.0
2024-01-29,E008,Movie,Pune,Telugu,694,500,0,500.0,42,0.06,21000.0
2024-01-29,E008,Movie,Pune,Telugu,694,150,10,135.0,73,0.11,9855.0
2024-01-29,E016,Concert,Bangalore,Tamil,716,400,20,320.0,87,0.12,27840.0
2024-01-29,E023,Sports,Hyderabad,Telugu,509,200,5,190.0,126,0.25,23940.0
2024-01-30,E001,Theatre,Pune,Tamil,411,500,20,400.0,91,0.22,36400.0
2024-01-30,E002,Theatre,Pune,Hindi,545,200,15,170.0,67,0.12,11390.0
2024-01-30,E002,Theatre,Pune,Hindi,545,250,0,250.0,109,0.2,27250.0
2024-01-30,E003,Stand-up,Delhi,Hindi,367,400,5,380.0,77,0.21,29260.0
2024-01-30,E009,Concert,Bangalore,Tamil,272,500,25,375.0,80,0.29,30000.0
2024-01-30,E011,Movie,Chennai,Telugu,804,500,5,475.0,81,0.1,38475.0
2024-01-30,E014,Movie,Chennai,Telugu,1131,350,5,332.5,52,0.05,17290.0
2024-01-30,E018,Concert,Chennai,English,1189,500,25,375.0,53,0.04,19875.0
2024-01-30,E021,Stand-up,Mumbai,Telugu,549,300,20,240.0,35,0.06,8400.0
2024-01-30,E023,Sports,Hyderabad,Telugu,509,200,15,170.0,106,0.21,18020.0
2024-01-31,E006,Theatre,Chennai,Hindi,352,300,25,225.0,49,0.14,11025.0
2024-01-31,E010,Sports,Mumbai,English,904,150,10,135.0,152,0.17,20520.0
2024-01-31,E012,Theatre,Delhi,English,1003,400,5,380.0,58,0.06,22040.0
2024-01-31,E012,Theatre,Delhi,English,1003,400,15,340.0,92,0.09,31280.0
2024-01-31,E015,Concert,Bangalore,Tamil,419,150,0,150.0,59,0.14,8850.0
2024-01-31,E018,Concert,Chennai,English,1189,500,20,400.0,144,0.12,57600.0
2024-01-31,E025,Theatre,Bangalore,Hindi,674,350,20,280.0,99,0.15,27720.0
2024-02-01,E012,Theatre,Delhi,English,1003,400,25,300.0,37,0.04,11100.0
2024-02-01,E021,Stand-up,Mumbai,Telugu,549,150,25,112.5,65,0.12,7312.5
2024-02-02,E003,Stand-up,Delhi,Hindi,367,350,0,350.0,120,0.33,42000.0
2024-02-02,E006,Theatre,Chennai,Hindi,352,250,20,200.0,148,0.42,29600.0
2024-02-02,E011,Movie,Chennai,Telugu,804,200,10,180.0,149,0.19,26820.0
2024-02-02,E013,Movie,Chennai,Telugu,959,300,5,285.0,106,0.11,30210.0
2024-02-02,E023,Sports,Hyderabad,Telugu,509,150,15,127.5,178,0.35,22695.0
2024-02-02,E024,Theatre,Bangalore,Tamil,1016,400,25,300.0,77,0.08,23100.0
2024-02-03,E003,Stand-up,Delhi,Hindi,367,500,20,400.0,163,0.44,65200.0
2024-02-03,E006,Theatre,Chennai,Hindi,352,150,25,112.5,79,0.22,8887.5
2024-02-03,E009,Concert,Bangalore,Tamil,272,400,0,400.0,180,0.66,72000.0
2024-02-03,E011,Movie,Chennai,Telugu,804,150,5,142.5,79,0.1,11257.5
2024-02-03,E012,Theatre,Delhi,English,1003,350,15,297.5,51,0.05,15172.5
2024-02-03,E016,Concert,Bangalore,Tamil,716,400,5,380.0,161,0.22,61180.0
2024-02-03,E020,Stand-up,Chennai,Tamil,403,250,20,200.0,149,0.37,29800.0
2024-02-03,E025,Theatre,Bangalore,Hindi,674,200,0,200.0,109,0.16,21800.0
2024-02-04,E006,Theatre,Chennai,Hindi,352,500,0,500.0,75,0.21,37500.0
2024-02-04,E014,Movie,Chennai,Telugu,1131,300,25,225.0,93,0.08,20925.0
2024-02-04,E020,Stand-up,Chennai,Tamil,403,300,0,300.0,98,0.24,29400.0
2024-02-04,E020,Stand-up,Chennai,Tamil,403,300,15,255.0,85,0.21,21675.0
2024-02-04,E022,Sports,Pune,English,1044,400,25,300.0,140,0.13,42000.0
2024-02-04,E022,Sports,Pune,English,1044,400,15,340.0,40,0.04,13600.0
2024-02-04,E025,Theatre,Bangalore,Hindi,674,400,10,360.0,58,0.09,20880.0
2024-02-05,E009,Concert,Bangalore,Tamil,272,150,15,127.5,141,0.52,17977.5
2024-02-05,E010,Sports,Mumbai,English,904,300,10,270.0,131,0.14,35370.0
2024-02-05,E014,Movie,Chennai,Telugu,1131,300,0,300.0,65,0.06,19500.0
2024-02-05,E016,Concert,Bangalore,Tamil,716,200,15,170.0,78,0.11,13260.0
2024-02-05,E021,Stand-up,Mumbai,Telugu,549,350,10,315.0,61,0.11,19215.0
2024-02-05,E022,Sports,Pune,English,1044,150,25,112.5,37,0.04,4162.5
2024-02-06,E002,Theatre,Pune,Hindi,545,250,25,187.5,35,0.06,6562.5
2024-02-06,E006,Theatre,Chennai,Hindi,352,200,25,150.0,118,0.34,17700.0
2024-02-06,E007,Movie,Bangalore,Hindi,490,300,5,285.0,86,0.18,24510.0
2024-02-06,E011,Movie,Chennai,Telugu,804,150,0,150.0,89,0.11,13350.0
2024-02-06,E017,Sports,Pune,Tamil,486,300,0,300.0,126,0.26,37800.0
2024-02-06,E018,Concert,Chennai,English,1189,150,20,120.0,128,0.11,15360.0
2024-02-06,E019,Concert,Delhi,Tamil,1146,350,0,350.0,88,0.08,30800.0
2024-02-06,E024,Theatre,Bangalore,Tamil,1016,400,25,300.0,89,0.09,26700.0
2024-02-07,E006,Theatre,Chennai,Hindi,352,350,0,350.0,65,0.18,22750.0
2024-02-07,E007,Movie,Bangalore,Hindi,490,250,25,187.5,34,0.07,6375.0
2024-02-07,E011,Movie,Chennai,Telugu,804,300,15,255.0,21,0.03,5355.0
2024-02-07,E011,Movie,Chennai,Telugu,804,150,20,120.0,94,0.12,11280.0
2024-02-07,E012,Theatre,Delhi,English,1003,200,10,180.0,63,0.06,11340.0
2024-02-07,E014,Movie,Chennai,Telugu,1131,300,5,285.0,34,0.03,9690.0
2024-02-07,E014,Movie,Chennai,Telugu,1131,300,0,300.0,23,0.02,6900.0
2024-02-07,E025,Theatre,Bangalore,Hindi,674,200,0,200.0,47,0.07,9400.0
2024-02-07,E025,Theatre,Bangalore,Hindi,674,400,20,320.0,72,0.11,23040.0
2024-02-08,E009,Concert,Bangalore,Tamil,272,300,25,225.0,117,0.43,26325.0
2024-02-08,E011,Movie,Chennai,Telugu,804,300,20,240.0,76,0.09,18240.0
2024-02-08,E014,Movie,Chennai,Telugu,1131,400,0,400.0,56,0.05,22400.0
2024-02-08,E018,Concert,Chennai,English,1189,350,20,280.0,143,0.12,40040.0
2024-02-09,E012,Theatre,Delhi,English,1003,150,25,112.5,137,0.14,15412.5
2024-02-09,E018,Concert,Chennai,English,1189,250,20,200.0,94,0.08,18800.0
2024-02-09,E022,Sports,Pune,English,1044,150,25,112.5,132,0.13,14850.0
2024-02-10,E015,Concert,Bangalore,Tamil,419,500,15,425.0,103,0.25,43775.0
2024-02-10,E019,Concert,Delhi,Tamil,1146,250,10,225.0,203,0.18,45675.0
2024-02-10,E023,Sports,Hyderabad,Telugu,509,250,20,200.0,87,0.17,17400.0
2024-02-11,E011,Movie,Chennai,Telugu,804,150,0,150.0,113,0.14,16950.0
2024-02-11,E012,Theatre,Delhi,English,1003,300,5,285.0,53,0.05,15105.0
2024-02-11,E017,Sports,Pune,Tamil,486,200,20,160.0,178,0.37,28480.0
2024-02-11,E018,Concert,Chennai,English,1189,350,0,350.0,47,0.04,16450.0
2024-02-12,E005,Sports,Delhi,Tamil,644,350,20,280.0,145,0.23,40600.0
2024-02-12,E007,Movie,Bangalore,Hindi,490,400,5,380.0,117,0.24,44460.0
2024-02-12,E009,Concert,Bangalore,Tamil,272,250,25,187.5,145,0.53,27187.5
2024-02-12,E012,Theatre,Delhi,English,1003,350,20,280.0,59,0.06,16520.0
2024-02-12,E013,Movie,Chennai,Telugu,959,200,15,170.0,26,0.03,4420.0
2024-02-12,E019,Concert,Delhi,Tamil,1146,250,5,237.5,67,0.06,15912.5
2024-02-12,E020,Stand-up,Chennai,Tamil,403,200,5,190.0,117,0.29,22230.0
2024-02-12,E022,Sports,Pune,English,1044,150,25,112.5,46,0.04,5175.0
2024-02-12,E022,Sports,Pune,English,1044,400,20,320.0,127,0.12,40640.0
2024-02-13,E001,Theatre,Pune,Tamil,411,500,0,500.0,108,0.26,54000.0
2024-02-13,E009,Concert,Bangalore,Tamil,272,500,25,375.0,127,0.47,47625.0
2024-02-13,E016,Concert,Bangalore,Tamil,716,500,15,425.0,131,0.18,55675.0
2024-02-13,E020,Stand-up,Chennai,Tamil,403,400,15,340.0,33,0.08,11220.0
2024-02-13,E023,Sports,Hyderabad,Telugu,509,350,20,280.0,119,0.23,33320.0
2024-02-14,E006,Theatre,Chennai,Hindi,352,300,5,285.0,24,0.07,6840.0
2024-02-14,E013,Movie,Chennai,Telugu,959,200,20,160.0,74,0.08,11840.0
2024-02-14,E019,Concert,Delhi,Tamil,1146,200,5,190.0,68,0.06,12920.0
2024-02-14,E022,Sports,Pune,English,1044,500,20,400.0,32,0.03,12800.0
2024-02-15,E008,Movie,Pune,Telugu,694,150,10,135.0,107,0.15,14445.0
2024-02-15,E010,Sports,Mumbai,English,904,350,15,297.5,80,0.09,23800.0
2024-02-15,E011,Movie,Chennai,Telugu,804,500,10,450.0,38,0.05,17100.0
2024-02-15,E013,Movie,Chennai,Telugu,959,500,0,500.0,80,0.08,40000.0
2024-02-15,E015,Concert,Bangalore,Tamil,419,250,25,187.5,96,0.23,18000.0
2024-02-15,E019,Concert,Delhi,Tamil,1146,350,20,280.0,84,0.07,23520.0
2024-02-15,E020,Stand-up,Chennai,Tamil,403,400,20,320.0,44,0.11,14080.0
2024-02-15,E023,Sports,Hyderabad,Telugu,509,350,25,262.5,135,0.27,35437.5
2024-02-16,E007,Movie,Bangalore,Hindi,490,500,15,425.0,162,0.33,68850.0
2024-02-16,E007,Movie,Bangalore,Hindi,490,400,5,380.0,37,0.08,14060.0
2024-02-16,E008,Movie,Pune,Telugu,694,200,10,180.0,105,0.15,18900.0
2024-02-16,E021,Stand-up,Mumbai,Telugu,549,200,5,190.0,62,0.11,11780.0
2024-02-16,E024,Theatre,Bangalore,Tamil,1016,150,0,150.0,64,0.06,9600.0
2024-02-16,E025,Theatre,Bangalore,Hindi,674,150,20,120.0,71,0.11,8520.0
2024-02-17,E001,Theatre,Pune,Tamil,411,250,5,237.5,154,0.37,36575.0
2024-02-17,E003,Stand-up,Delhi,Hindi,367,250,20,200.0,88,0.24,17600.0
2024-02-17,E005,Sports,Delhi,Tamil,644,250,5,237.5,165,0.26,39187.5
2024-02-17,E007,Movie,Bangalore,Hindi,490,500,25,375.0,84,0.17,31500.0
2024-02-17,E009,Concert,Bangalore,Tamil,272,400,10,360.0,140,0.51,50400.0
2024-02-17,E025,Theatre,Bangalore,Hindi,674,200,5,190.0,109,0.16,20710.0
2024-02-18,E017,Sports,Pune,Tamil,486,400,15,340.0,214,0.44,72760.0
2024-02-18,E022,Sports,Pune,English,1044,250,5,237.5,158,0.15,37525.0
2024-02-18,E022,Sports,Pune,English,1044,400,15,340.0,214,0.2,72760.0
2024-02-19,E002,Theatre,Pune,Hindi,545,400,5,380.0,94,0.17,35720.0
2024-02-19,E004,Theatre,Mumbai,Telugu,712,150,0,150.0,115,0.16,17250.0
2024-02-19,E007,Movie,Bangalore,Hindi,490,500,10,450.0,93,0.19,41850.0
2024-02-19,E023,Sports,Hyderabad,Telugu,509,400,25,300.0,124,0.24,37200.0
2024-02-20,E002,Theatre,Pune,Hindi,545,250,25,187.5,45,0.08,8437.5
2024-02-20,E005,Sports,Delhi,Tamil,644,150,0,150.0,32,0.05,4800.0
2024-02-20,E014,Movie,Chennai,Telugu,1131,500,20,400.0,50,0.04,20000.0
2024-02-20,E016,Concert,Bangalore,Tamil,716,150,5,142.5,114,0.16,16245.0
2024-02-20,E020,Stand-up,Chennai,Tamil,403,400,0,400.0,73,0.18,29200.0
2024-02-21,E003,Stand-up,Delhi,Hindi,367,300,5,285.0,114,0.31,32490.0
2024-02-21,E012,Theatre,Delhi,English,1003,150,15,127.5,86,0.09,10965.0
2024-02-21,E017,Sports,Pune,Tamil,486,200,20,160.0,113,0.23,18080.0
2024-02-22,E011,Movie,Chennai,Telugu,804,250,0,250.0,54,0.07,13500.0
2024-02-22,E016,Concert,Bangalore,Tamil,716,150,15,127.5,149,0.21,18997.5
2024-02-22,E016,Concert,Bangalore,Tamil,716,150,10,135.0,88,0.12,11880.0
2024-02-23,E002,Theatre,Pune,Hindi,545,400,5,380.0,120,0.22,45600.0
2024-02-24,E007,Movie,Bangalore,Hindi,490,350,5,332.5,40,0.08,13300.0
2024-02-24,E014,Movie,Chennai,Telugu,1131,250,0,250.0,96,0.08,24000.0
2024-02-24,E015,Concert,Bangalore,Tamil,419,200,10,180.0,149,0.36,26820.0
2024-02-25,E001,Theatre,Pune,Tamil,411,150,15,127.5,81,0.2,10327.5
2024-02-25,E003,Stand-up,Delhi,Hindi,367,350,10,315.0,54,0.15,17010.0
2024-02-25,E021,Stand-up,Mumbai,Telugu,549,350,25,262.5,154,0.28,40425.0
2024-02-26,E004,Theatre,Mumbai,Telugu,712,200,25,150.0,24,0.03,3600.0
2024-02-26,E009,Concert,Bangalore,Tamil,272,300,0,300.0,113,0.42,33900.0
2024-02-26,E010,Sports,Mumbai,English,904,400,15,340.0,130,0.14,44200.0
2024-02-26,E010,Sports,Mumbai,English,904,250,25,187.5,88,0.1,16500.0
2024-02-26,E010,Sports,Mumbai,English,904,400,5,380.0,143,0.16,54340.0
2024-02-26,E012,Theatre,Delhi,English,1003,150,10,135.0,107,0.11,14445.0
2024-02-26,E018,Concert,Chennai,English,1189,250,5,237.5,88,0.07,20900.0
2024-02-26,E024,Theatre,Bangalore,Tamil,1016,350,15,297.5,87,0.09,25882.5
2024-02-27,E003,Stand-up,Delhi,Hindi,367,500,10,450.0,67,0.18,30150.0
2024-02-27,E011,Movie,Chennai,Telugu,804,250,0,250.0,56,0.07,14000.0
2024-02-27,E014,Movie,Chennai,Telugu,1131,350,10,315.0,63,0.06,19845.0
2024-02-27,E015,Concert,Bangalore,Tamil,419,500,0,500.0,135,0.32,67500.0
2024-02-27,E016,Concert,Bangalore,Tamil,716,350,10,315.0,81,0.11,25515.0
2024-02-27,E019,Concert,Delhi,Tamil,1146,300,15,255.0,44,0.04,11220.0
2024-02-28,E005,Sports,Delhi,Tamil,644,350,20,280.0,117,0.18,32760.0
2024-02-28,E013,Movie,Chennai,Telugu,959,400,0,400.0,117,0.12,46800.0
2024-02-29,E001,Theatre,Pune,Tamil,411,300,5,285.0,104,0.25,29640.0
2024-02-29,E005,Sports,Delhi,Tamil,644,150,5,142.5,37,0.06,5272.5
2024-02-29,E007,Movie,Bangalore,Hindi,490,350,5,332.5,63,0.13,20947.5
2024-02-29,E008,Movie,Pune,Telugu,694,250,10,225.0,48,0.07,10800.0
2024-02-29,E021,Stand-up,Mumbai,Telugu,549,150,15,127.5,85,0.15,10837.5
2024-02-29,E021,Stand-up,Mumbai,Telugu,549,150,0,150.0,75,0.14,11250.0
2024-02-29,E025,Theatre,Bangalore,Hindi,674,400,15,340.0,75,0.11,25500.0
2024-03-01,E004,Theatre,Mumbai,Telugu,712,250,25,187.5,77,0.11,14437.5
2024-03-01,E009,Concert,Bangalore,Tamil,272,500,10,450.0,167,0.61,75150.0
2024-03-01,E011,Movie,Chennai,Telugu,804,200,10,180.0,85,0.11,15300.0
2024-03-01,E020,Stand-up,Chennai,Tamil,403,300,5,285.0,42,0.1,11970.0
2024-03-01,E020,Stand-up,Chennai,Tamil,403,250,5,237.5,33,0.08,7837.5
2024-03-01,E021,Stand-up,Mumbai,Telugu,549,500,20,400.0,28,0.05,11200.0
2024-03-01,E025,Theatre,Bangalore,Hindi,674,500,20,400.0,165,0.24,66000.0
2024-03-02,E016,Concert,Bangalore,Tamil,716,400,0,400.0,127,0.18,50800.0
2024-03-02,E023,Sports,Hyderabad,Telugu,509,400,25,300.0,131,0.26,39300.0
2024-03-03,E010,Sports,Mumbai,English,904,400,5,380.0,141,0.16,53580.0
2024-03-03,E021,Stand-up,Mumbai,Telugu,549,500,25,375.0,156,0.28,58500.0
2024-03-03,E023,Sports,Hyderabad,Telugu,509,250,10,225.0,67,0.13,15075.0
2024-03-03,E024,Theatre,Bangalore,Tamil,1016,200,0,200.0,112,0.11,22400.0
2024-03-04,E002,Theatre,Pune,Hindi,545,150,5,142.5,75,0.14,10687.5
2024-03-04,E002,Theatre,Pune,Hindi,545,200,20,160.0,55,0.1,8800.0
2024-03-04,E003,Stand-up,Delhi,Hindi,367,300,15,255.0,96,0.26,24480.0
2024-03-04,E005,Sports,Delhi,Tamil,644,250,0,250.0,33,0.05,8250.0
2024-03-04,E007,Movie,Bangalore,Hindi,490,500,0,500.0,69,0.14,34500.0
2024-03-04,E011,Movie,Chennai,Telugu,804,250,10,225.0,102,0.13,22950.0
2024-03-04,E012,Theatre,Delhi,English,1003,300,0,300.0,116,0.12,34800.0
2024-03-04,E015,Concert,Bangalore,Tamil,419,150,20,120.0,100,0.24,12000.0
2024-03-04,E016,Concert,Bangalore,Tamil,716,300,15,255.0,26,0.04,6630.0
2024-03-04,E024,Theatre,Bangalore,Tamil,1016,350,25,262.5,91,0.09,23887.5
2024-03-05,E001,Theatre,Pune,Tamil,411,400,5,380.0,51,0.12,19380.0
2024-03-05,E004,Theatre,Mumbai,Telugu,712,350,10,315.0,59,0.08,18585.0
2024-03-05,E006,Theatre,Chennai,Hindi,352,350,0,350.0,43,0.12,15050.0
2024-03-05,E009,Concert,Bangalore,Tamil,272,250,0,250.0,76,0.28,19000.0
2024-03-05,E011,Movie,Chennai,Telugu,804,300,20,240.0,65,0.08,15600.0
2024-03-05,E012,Theatre,Delhi,English,1003,150,0,150.0,104,0.1,15600.0
2024-03-05,E015,Concert,Bangalore,Tamil,419,350,25,262.5,113,0.27,29662.5
2024-03-05,E017,Sports,Pune,Tamil,486,150,20,120.0,126,0.26,15120.0
2024-03-05,E022,Sports,Pune,English,1044,300,10,270.0,114,0.11,30780.0
2024-03-06,E005,Sports,Delhi,Tamil,644,200,25,150.0,80,0.12,12000.0
2024-03-06,E013,Movie,Chennai,Telugu,959,300,5,285.0,26,0.03,7410.0
2024-03-06,E013,Movie,Chennai,Telugu,959,400,10,360.0,46,0.05,16560.0
2024-03-06,E017,Sports,Pune,Tamil,486,200,20,160.0,37,0.08,5920.0
2024-03-06,E018,Concert,Chennai,English,1189,500,25,375.0,131,0.11,49125.0
2024-03-06,E019,Concert,Delhi,Tamil,1146,300,5,285.0,89,0.08,25365.0
2024-03-06,E020,Stand-up,Chennai,Tamil,403,350,15,297.5,93,0.23,27667.5
2024-03-06,E024,Theatre,Bangalore,Tamil,1016,500,5,475.0,92,0.09,43700.0
2024-03-07,E005,Sports,Delhi,Tamil,644,250,20,200.0,148,0.23,29600.0
2024-03-07,E006,Theatre,Chennai,Hindi,352,500,5,475.0,108,0.31,51300.0
2024-03-07,E010,Sports,Mumbai,English,904,150,10,135.0,44,0.05,5940.0
2024-03-07,E019,Concert,Delhi,Tamil,1146,350,25,262.5,53,0.05,13912.5
2024-03-07,E020,Stand-up,Chennai,Tamil,403,400,5,380.0,55,0.14,20900.0
2024-03-08,E011,Movie,Chennai,Telugu,804,150,20,120.0,133,0.17,15960.0
2024-03-08,E018,Concert,Chennai,English,1189,250,15,212.5,138,0.12,29325.0
2024-03-08,E022,Sports,Pune,English,1044,300,25,225.0,85,0.08,19125.0
2024-03-09,E003,Stand-up,Delhi,Hindi,367,400,10,360.0,36,0.1,12960.0
2024-03-09,E005,Sports,Delhi,Tamil,644,500,5,475.0,107,0.17,50825.0
2024-03-09,E016,Concert,Bangalore,Tamil,716,200,5,190.0,180,0.25,34200.0
2024-03-09,E016,Concert,Bangalore,Tamil,716,500,15,425.0,56,0.08,23800.0
2024-03-09,E018,Concert,Chennai,English,1189,500,20,400.0,40,0.03,16000.0
2024-03-09,E022,Sports,Pune,English,1044,400,25,300.0,127,0.12,38100.0
2024-03-09,E024,Theatre,Bangalore,Tamil,1016,500,0,500.0,147,0.14,73500.0
2024-03-10,E007,Movie,Bangalore,Hindi,490,400,10,360.0,137,0.28,49320.0
2024-03-10,E010,Sports,Mumbai,English,904,300,20,240.0,47,0.05,11280.0
2024-03-10,E010,Sports,Mumbai,English,904,200,0,200.0,140,0.15,28000.0
2024-03-10,E022,Sports,Pune,English,1044,350,5,332.5,214,0.2,71155.0
2024-03-10,E024,Theatre,Bangalore,Tamil,1016,400,5,380.0,74,0.07,28120.0
2024-03-10,E025,Theatre,Bangalore,Hindi,674,300,5,285.0,74,0.11,21090.0
2024-03-11,E008,Movie,Pune,Telugu,694,300,10,270.0,27,0.04,7290.0
2024-03-11,E009,Concert,Bangalore,Tamil,272,200,20,160.0,89,0.33,14240.0
2024-03-11,E010,Sports,Mumbai,English,904,200,0,200.0,28,0.03,5600.0
2024-03-11,E010,Sports,Mumbai,English,904,300,0,300.0,131,0.14,39300.0
2024-03-11,E011,Movie,Chennai,Telugu,804,400,0,400.0,115,0.14,46000.0
2024-03-11,E019,Concert,Delhi,Tamil,1146,400,5,380.0,115,0.1,43700.0
2024-03-11,E022,Sports,Pune,English,1044,350,5,332.5,118,0.11,39235.0
2024-03-11,E024,Theatre,Bangalore,Tamil,1016,400,15,340.0,96,0.09,32640.0
2024-03-12,E002,Theatre,Pune,Hindi,545,500,0,500.0,105,0.19,52500.0
2024-03-12,E014,Movie,Chennai,Telugu,1131,400,10,360.0,35,0.03,12600.0
2024-03-12,E015,Concert,Bangalore,Tamil,419,500,10,450.0,146,0.35,65700.0
2024-03-12,E018,Concert,Chennai,English,1189,150,0,150.0,136,0.11,20400.0
2024-03-12,E019,Concert,Delhi,Tamil,1146,200,25,150.0,63,0.05,9450.0
2024-03-12,E020,Stand-up,Chennai,Tamil,403,400,0,400.0,84,0.21,33600.0
2024-03-12,E021,Stand-up,Mumbai,Telugu,549,150,15,127.5,32,0.06,4080.0
2024-03-12,E025,Theatre,Bangalore,Hindi,674,250,0,250.0,27,0.04,6750.0
2024-03-13,E011,Movie,Chennai,Telugu,804,400,15,340.0,90,0.11,30600.0
2024-03-13,E017,Sports,Pune,Tamil,486,250,25,187.5,92,0.19,17250.0
2024-03-14,E006,Theatre,Chennai,Hindi,352,200,5,190.0,89,0.25,16910.0
2024-03-14,E008,Movie,Pune,Telugu,694,300,5,285.0,72,0.1,20520.0
2024-03-14,E008,Movie,Pune,Telugu,694,300,25,225.0,81,0.12,18225.0
2024-03-14,E017,Sports,Pune,Tamil,486,350,10,315.0,97,0.2,30555.0
2024-03-14,E025,Theatre,Bangalore,Hindi,674,500,20,400.0,79,0.12,31600.0
2024-03-15,E001,Theatre,Pune,Tamil,411,500,5,475.0,135,0.33,64125.0
2024-03-15,E008,Movie,Pune,Telugu,694,150,10,135.0,96,0.14,12960.0
2024-03-15,E024,Theatre,Bangalore,Tamil,1016,300,25,225.0,112,0.11,25200.0
2024-03-15,E025,Theatre,Bangalore,Hindi,674,150,0,150.0,124,0.18,18600.0
2024-03-16,E001,Theatre,Pune,Tamil,411,200,20,160.0,152,0.37,24320.0
2024-03-16,E005,Sports,Delhi,Tamil,644,250,10,225.0,145,0.23,32625.0
2024-03-16,E006,Theatre,Chennai,Hindi,352,350,15,297.5,91,0.26,27072.5
2024-03-16,E007,Movie,Bangalore,Hindi,490,250,0,250.0,148,0.3,37000.0
2024-03-16,E007,Movie,Bangalore,Hindi,490,300,0,300.0,92,0.19,27600.0
2024-03-16,E016,Concert,Bangalore,Tamil,716,300,25,225.0,182,0.25,40950.0
